Indicador,Nível Territorial,Abertura Territorial,Variável de abertura 1,Categoria de abertura 1,Variável de abertura 2,Categoria de abertura 2,Valor,mes_entrevista,Maio,Junho,Julho,Situação Maio para Junho,Situação Junho para Julho,Agosto,Situação Julho para Agosto,Setembro,Situação Agosto para Setembro,Outubro,Situação Setembro para Outubro,Novembro
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (mil pessoas),Grande Região,Norte,Cor ou Raça,Preta ou parda,-,-,1183.5087213035324,8,-,-,999.4473739809443,,,,,,,,,
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (mil pessoas),Grande Região,Norte,Nível de instrução,Total,-,-,1581.686437173998,8,-,-,1310.792228298049,,,,,,,,,
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (mil pessoas),Grande Região,Norte,Nível de instrução,Sem instrução ao fundamental incompleto,-,-,404.41376956710377,8,-,-,313.538124522999,,,,,,,,,
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (mil pessoas),Grande Região,Norte,Nível de instrução,Fundamental completo ao médio incompleto,-,-,213.1474523575848,8,-,-,174.45042372992387,,,,,,,,,
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (mil pessoas),Grande Região,Norte,Nível de instrução,Médio completo ao superior incompleto,-,-,631.769228350672,8,-,-,519.7661199245915,,,,,,,,,
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (mil pessoas),Grande Região,Norte,Nível de instrução,Superior completo ou pós-graduação,-,-,332.35598689863787,8,-,-,303.0375601205352,,,,,,,,,
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (mil pessoas),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,Menos de 1/2 Salário Mínimo,-,-,394.69677653008574,8,-,-,299.87133724740806,,,,,,,,,
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (mil pessoas),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,1/2 a menos de 1 Salário Mínimo,-,-,562.0504149877279,8,-,-,459.3141913316596,,,,,,,,,
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (mil pessoas),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,1 a menos de 2 Salários Mínimos,-,-,364.3496053055936,8,-,-,316.3015613486882,,,,,,,,,
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (mil pessoas),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,2 a menos de 4 Salários Mínimos,-,-,169.14621227116876,8,-,-,168.99695012524705,,,,,,,,,
Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (mil pessoas),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,4 ou mais Salários Mínimos,-,-,90.64934932771689,8,-,-,66.2212306787565,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Sexo,Total,-,-,3.5496772999691437,8,-,-,3.8005455186848676,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Sexo,Homem,-,-,4.096314160586812,8,-,-,4.6143718379276635,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Sexo,Mulher,-,-,3.9847919598881623,8,-,-,4.0557792545492894,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Grupos de Idade,Total,-,-,3.5496772999691437,8,-,-,3.8005455186848676,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Grupos de Idade,0 a 9 anos,-,-,11.123463629867894,8,-,-,11.953514131519366,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Grupos de Idade,10 a 19 anos,-,-,7.74431776197797,8,-,-,9.485030010380767,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Grupos de Idade,20 a 29 anos,-,-,5.922298849147211,8,-,-,6.533449157791159,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Grupos de Idade,30 a 59 anos,-,-,3.8865775682196464,8,-,-,3.899416334259087,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Grupos de Idade,60 anos ou mais,-,-,6.123465565648479,8,-,-,7.4111849719321565,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Grupos de Idade 2,Total ,-,-,3.5496772999691437,8,-,-,3.8005455186848676,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Grupos de Idade 2,0 a 59 anos ,-,-,3.7429040567211116,8,-,-,3.9530011853231324,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Grupos de Idade 2,60 anos ou mais ,-,-,6.123465565648479,8,-,-,7.4111849719321565,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Cor ou Raça,Total4,-,-,3.5496772999691437,8,-,-,3.8005455186848676,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Cor ou Raça,Branca,-,-,6.083935715799868,8,-,-,6.750177368196397,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Cor ou Raça,Preta ou parda,-,-,3.8609656892044186,8,-,-,4.03224973616,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Nível de instrução,Total,-,-,3.5496772999691437,8,-,-,3.8005455186848676,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Nível de instrução,Sem instrução ao fundamental incompleto,-,-,5.051183157686921,8,-,-,6.703837392437303,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Nível de instrução,Fundamental completo ao médio incompleto,-,-,5.975128937485994,8,-,-,6.795632403519767,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Nível de instrução,Médio completo ao superior incompleto,-,-,5.5756230359630266,8,-,-,5.336317061896954,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Nível de instrução,Superior completo ou pós-graduação,-,-,6.017843117628381,8,-,-,6.478637933850395,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,Menos de 1/2 Salário Mínimo,-,-,6.929418183614995,8,-,-,7.538387174190288,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,1/2 a menos de 1 Salário Mínimo,-,-,5.187409095839495,8,-,-,6.2557206039466084,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,1 a menos de 2 Salários Mínimos,-,-,6.964281720073914,8,-,-,6.673666581432854,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,2 a menos de 4 Salários Mínimos,-,-,9.059950121356994,8,-,-,9.619545947177501,,,,,,,,,
CV - Pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus (%),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,4 ou mais Salários Mínimos,-,-,14.930112975079904,8,-,-,16.470218163258167,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Sexo,Total,-,-,100.0,8,-,-,100.0,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Sexo,Homem,-,-,49.321658574223136,8,-,-,50.60080873227649,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Sexo,Mulher,-,-,50.67834142577687,8,-,-,49.3991912677236,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Grupos de Idade,Total,-,-,100.0,8,-,-,100.0,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Grupos de Idade,0 a 9 anos,-,-,5.197775468648038,8,-,-,5.170660362316896,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Grupos de Idade,10 a 19 anos,-,-,9.195560251784315,8,-,-,8.627060033041378,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Grupos de Idade,20 a 29 anos,-,-,20.15620480389255,8,-,-,19.630500072158892,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Grupos de Idade,30 a 59 anos,-,-,55.632957825235096,8,-,-,57.59652864784886,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Grupos de Idade,60 anos ou mais,-,-,9.817501650440013,8,-,-,8.975250884634058,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Grupos de Idade 2,Total ,-,-,100.0,8,-,-,100.0,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Grupos de Idade 2,0 a 59 anos ,-,-,90.18249834956002,8,-,-,91.02474911536596,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Grupos de Idade 2,60 anos ou mais ,-,-,9.817501650440013,8,-,-,8.975250884634058,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Cor ou Raça,Total4,-,-,100.0,8,-,-,100.0,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Cor ou Raça,Branca,-,-,22.915099123806737,8,-,-,21.997466311286523,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Cor ou Raça,Preta ou parda,-,-,74.82574886449105,8,-,-,76.24758160785258,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Nível de instrução,Total,-,-,100.0,8,-,-,100.0,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Nível de instrução,Sem instrução ao fundamental incompleto,-,-,25.56851725236201,8,-,-,23.91974240876461,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Nível de instrução,Fundamental completo ao médio incompleto,-,-,13.475961312434068,8,-,-,13.308777696708868,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Nível de instrução,Médio completo ao superior incompleto,-,-,39.94276068267077,8,-,-,39.65282282757073,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Nível de instrução,Superior completo ou pós-graduação,-,-,21.01276075253315,8,-,-,23.118657066955873,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,Menos de 1/2 Salário Mínimo,-,-,24.96670784872331,8,-,-,22.878624504194743,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,1/2 a menos de 1 Salário Mínimo,-,-,35.55273146798216,8,-,-,35.04328559503138,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,1 a menos de 2 Salários Mínimos,-,-,23.04708498111847,8,-,-,24.132165209963574,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,2 a menos de 4 Salários Mínimos,-,-,10.699413617254384,8,-,-,12.89358896305476,,,,,,,,,
Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Rendimento real domiciliar per capita efetivamente recebido,4 ou mais Salários Mínimos,-,-,5.734062084921684,8,-,-,5.052335727755607,,,,,,,,,
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Sexo,Total,-,-,0.0,8,-,-,0.0,,,,,,,,,
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Sexo,Homem,-,-,1.9558271978922046,8,-,-,2.085671365409212,,,,,,,,,
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Sexo,Mulher,-,-,1.9034687910199324,8,-,-,2.1364045671819114,,,,,,,,,
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Grupos de Idade,Total,-,-,0.0,8,-,-,0.0,,,,,,,,,
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Grupos de Idade,0 a 9 anos,-,-,10.271992181426596,8,-,-,10.814540517640058,,,,,,,,,
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Grupos de Idade,10 a 19 anos,-,-,6.636544400244787,8,-,-,7.944962219368636,,,,,,,,,
CV - Distribuição das pessoas que fizeram algum teste para saber se estavam infectadas pelo Coronavírus no total de pessoas que fizeram algum teste (%),Grande Região,Norte,Grupos de Idade,20 a 29 anos,-,-,4.329602261991064,8,-,-,4.905707898387418,,,,,,,,,
