Indicador,Nível Territorial,Abertura Territorial,Variável de abertura 1,Categoria de abertura 1,Variável de abertura 2,Categoria de abertura 2,Valor,mes_entrevista
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,Hospital do SUS ,39.520170248839385,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,Pronto socorro ou hospital do SUS ,86.24037770978508,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,67.72666248792963,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,33.35793678764314,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,Hospital privado ou ligado às forças armadas ,25.26317155014687,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",63.85081179897137,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Estabelecimento público de saúde ,100.24579075501609,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,59.128756223657014,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Pronto socorro do SUS/UPA ,32.23119950351982,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Hospital do SUS ,19.27538282648879,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Pronto socorro ou hospital do SUS ,47.323803373808055,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,19.88904393224707,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,7.118602371897648,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Hospital privado ou ligado às forças armadas ,5.574431051240299,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",24.849813877729083,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Estabelecimento público de saúde ,307.92945019223646,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,191.8957079223506,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Pronto socorro do SUS/UPA ,85.99519304989997,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Hospital do SUS ,59.18673627905792,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Pronto socorro ou hospital do SUS ,136.7417403701373,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,88.47436187168714,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,40.4765391595408,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Hospital privado ou ligado às forças armadas ,30.837602601387164,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",89.09180888043021,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Estabelecimento público de saúde ,249.00217115597368,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,150.830318947108,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Pronto socorro do SUS/UPA ,77.0756066491712,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Hospital do SUS ,45.4993656584064,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Pronto socorro ou hospital do SUS ,114.83775695730085,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,72.87318505982633,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,33.3635399755372,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Hospital privado ou ligado às forças armadas ,24.21850813710532,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",68.78534379549684,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Estabelecimento público de saúde ,58.92727903626272,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,41.06538897524259,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Pronto socorro do SUS/UPA ,8.919586400728765,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Hospital do SUS ,13.687370620651514,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Pronto socorro ou hospital do SUS ,21.903983412836485,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,15.601176811860805,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,7.112999184003588,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Hospital privado ou ligado às forças armadas ,6.619094464281842,5
Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (mil pessoas),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",20.30646508493335,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Estabelecimento público de saúde ,5.675087307562069,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,6.8845018239937845,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Pronto socorro do SUS/UPA ,11.898353429137574,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Hospital do SUS ,11.095917755555345,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Pronto socorro ou hospital do SUS ,8.840535562338523,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,9.262248344650043,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,13.59860131339729,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Hospital privado ou ligado às forças armadas ,15.541022613903053,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",8.95183599259898,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Homem,Local de Atendimento,Estabelecimento público de saúde ,8.196397993400407,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Homem,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,10.612368233700447,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Homem,Local de Atendimento,Pronto socorro do SUS/UPA ,15.399599164223579,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Homem,Local de Atendimento,Hospital do SUS ,15.57192919951218,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Homem,Local de Atendimento,Pronto socorro ou hospital do SUS ,11.517936659041595,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Homem,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,14.29777311209559,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Homem,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,21.22474974638527,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Homem,Local de Atendimento,Hospital privado ou ligado às forças armadas ,24.367342765852058,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Homem,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",13.241398269907265,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Mulher,Local de Atendimento,Estabelecimento público de saúde ,6.906534200132622,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Mulher,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,8.18252972949576,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Mulher,Local de Atendimento,Pronto socorro do SUS/UPA ,14.917538971115984,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Mulher,Local de Atendimento,Hospital do SUS ,14.343046345739568,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Mulher,Local de Atendimento,Pronto socorro ou hospital do SUS ,11.390066034208456,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Mulher,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,11.657729581635676,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Mulher,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,16.73126602055221,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Mulher,Local de Atendimento,Hospital privado ou ligado às forças armadas ,18.76986823397515,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Mulher,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",11.303683429506858,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Total4,Local de Atendimento,Estabelecimento público de saúde ,5.675087307562069,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Total4,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,6.8845018239937845,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Total4,Local de Atendimento,Pronto socorro do SUS/UPA ,11.898353429137574,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Total4,Local de Atendimento,Hospital do SUS ,11.095917755555345,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Total4,Local de Atendimento,Pronto socorro ou hospital do SUS ,8.840535562338523,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Total4,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,9.262248344650043,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Total4,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,13.59860131339729,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Total4,Local de Atendimento,Hospital privado ou ligado às forças armadas ,15.541022613903053,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Total4,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",8.95183599259898,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,Estabelecimento público de saúde ,6.4311812949934,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,8.054169841593602,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,Pronto socorro do SUS/UPA ,13.090294512309274,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,Hospital do SUS ,13.104629310310619,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,Pronto socorro ou hospital do SUS ,9.478786671108285,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,10.56766824177244,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,14.92265005830363,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,Hospital privado ou ligado às forças armadas ,16.926053867814954,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Branca,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",10.343528664173759,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Estabelecimento público de saúde ,11.023601922325417,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,13.051426088289356,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Pronto socorro do SUS/UPA ,20.726557422229703,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Hospital do SUS ,20.69227227726465,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Pronto socorro ou hospital do SUS ,17.01037684003353,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,19.190701429209398,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,33.79540716880908,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,Hospital privado ou ligado às forças armadas ,39.380070735379334,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Cor ou Raça,Preta ou parda,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",18.173320331863824,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Estabelecimento público de saúde ,5.675087307562069,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,6.8845018239937845,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Pronto socorro do SUS/UPA ,11.898353429137574,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Hospital do SUS ,11.095917755555345,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Pronto socorro ou hospital do SUS ,8.840535562338523,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,9.262248344650043,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,13.59860131339729,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,Hospital privado ou ligado às forças armadas ,15.541022613903053,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,Total ,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",8.95183599259898,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Estabelecimento público de saúde ,6.376649893639938,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,7.781105200173181,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Pronto socorro do SUS/UPA ,12.51333868585012,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Hospital do SUS ,12.653551292788883,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Pronto socorro ou hospital do SUS ,9.68608887987834,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,10.380620515127957,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,15.022912707178701,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,Hospital privado ou ligado às forças armadas ,17.465957520886285,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,0 a 59 anos ,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",10.215198768108745,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Estabelecimento público de saúde ,10.608723683898186,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,12.820108313733922,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Pronto socorro do SUS/UPA ,25.260002427530655,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Hospital do SUS ,21.459459599037388,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Pronto socorro ou hospital do SUS ,16.623128229130437,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,19.50186627211032,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,29.397114741832958,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,Hospital privado ou ligado às forças armadas ,31.0442794483907,5
CV - Pessoas que procuraram estabelecimento de saúde e que apresentaram algum dos sintomas (%),Grande Região,Sul,Grupos de Idade 2,60 anos ou mais ,Local de Atendimento,"Hospital público, privado ou ligado às forças armadas ",17.568237570425076,5
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Estabelecimento público de saúde ,76.98117957010518,5
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Posto de saúde/Unidade básica de saúde /Equipe de Saúde da Família ,47.973189771490624,5
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Pronto socorro do SUS/UPA ,21.498467893237958,5
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Hospital do SUS ,14.796456691044645,5
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Pronto socorro ou hospital do SUS ,34.184909769399,5
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Estabelecimentos privados de saúde ou ligado às forças armadas ,22.118250574418532,5
Percentual de pessoas que procuraram estabelecimento de saúde entre aquelas que apresentaram algum dos sintomas (%),Grande Região,Sul,Sexo,Total,Local de Atendimento,Pronto socorro ou hospital privado ou ligado às forças armadas ,10.11897929045685,5
